DATE,Total Voice Traffic in Erlang 2G,Total Voice Traffic in Erlang 3G,Volte Traffic,Total DATA Traffic in GB 2G,Total DATA Traffic in GB 3G,Total DATA Traffic in GB 4G,Voice Erlang per node 2G,Voice Erlang per node 3G,Voice Erlang per node 4G,Data Traffic per Node in (GB) 2G,Data Traffic per Node in (GB) 3G,Data Traffic per Node in (GB) 4G,VLR Unique Count,Data VLR Count 2G,Data VLR Count 3G,Data VLR Count 4G,Busy Hour voice Traffic 2G,Busy Hour voice Traffic per node 3G,Busy Hour voice Traffic per node 2G,Busy Hour voice Traffic 3G,Total Voice Traffic(Erlang),Total Data Volume in (TB) ,3G Data Throughput(in Gbps),4G Data Throughput(in Gbps)
31-12-2020,101617,42707,36,421,"32,952.93","2,819.47",82.48,40.6,,0.3,31.3,19.1,1243306,47003,75178,5144,,,6.8,3,144324,35.3,,
01-01-2021,132675,57497,47.7,440,"33,190.39","2,672.60",107.69,54.65,,0.4,31.5,18.1,846984,46455,73907,4893,,,7.7,3.2,190172,35.5,,
02-01-2021,102668,40513,31.2,410,"32,306.98","2,748.46",83.33,38.51,,0.3,30.7,18.6,875913,46471,75140,5118,,,7,3,143181,34.6,,
03-01-2021,97175,38347,33,414,"32,946.88","2,826.62",78.88,36.45,,0.3,31.3,19.1,899367,47648,74240,5114,,,7,2.9,135522,35.3,,
04-01-2021,104539,43340,32,414,"33,232.64","2,790.88",84.85,41.2,,0.3,31.6,18.9,920554,49428,75241,5143,,,7.2,3.1,147879,35.6,,
05-01-2021,106879,44553,27.7,415,"33,643.33","2,870.11",86.75,42.35,,0.3,32,19.4,940963,47326,75773,5181,,,7.4,3.1,151432,36.1,,
06-01-2021,109025,44624,28.4,425,"34,313.30","2,830.36",88.49,42.42,,0.3,32.6,19.1,959242,47215,75632,5271,,,7.5,3.2,153649,36.7,,
07-01-2021,110268,45328,44.1,435,"34,746.82","2,871.60",89.5,43.09,,0.4,33,19.4,975667,47082,77284,5287,,,7.5,3.2,155596,37.2,,
08-01-2021,107873,42240,47.5,418,"34,790.16","2,781.58",87.49,40.15,,0.3,33.1,18.9,990406,46064,76699,5191,,,7.5,3,150113,37.1,,
09-01-2021,103669,40352,35,421,"34,475.45","2,902.87",84.08,38.36,,0.3,32.8,19.7,1007500,46810,75592,5101,,,7.3,3,144021,36.9,,
10-01-2021,102760,40102,31.3,412,"33,872.70","2,780.96",83.34,38.12,,0.3,32.2,18.9,1021745,46475,75168,4912,,,7.2,2.9,142862,36.2,,
11-01-2021,108673,44706,38.6,409,"34,399.74","2,639.58",88.14,42.5,,0.3,32.7,18,1034572,45480,76514,5014,,,7.3,3.1,153379,36.6,,
12-01-2021,107655,44614,26.5,321,"34,507.34","2,180.40",87.31,42.41,,0.3,32.8,14.8,1046597,46549,77811,5078,,,7.4,3.2,152269,36.1,,
13-01-2021,105684,44045,38.9,394,"34,468.13","2,590.12",85.64,41.79,,0.3,32.7,17.6,1059579,46719,79047,5085,,,7.1,3,149729,36.6,,
14-01-2021,103406,43285,32.8,400,"34,949.84","2,717.35",83.8,41.07,,0.3,33.2,18.5,1070371,46252,75578,4833,,,7.1,3,146691,37.2,,
15-01-2021,100362,42331,35.5,409,"35,027.20","2,721.32",81.33,40.16,,0.3,33.2,18.5,1080284,46661,75902,4911,,,6.8,3,142693,37.3,,
16-01-2021,99418,40537,30,411,"34,638.60","2,412.42",80.57,38.46,,0.3,32.9,16.4,1091055,47468,74372,4816,,,6.7,2.8,139955,36.6,,
17-01-2021,96032,38608,55.6,366,"32,182.55","2,438.21",77.82,36.63,,0.3,30.5,16.6,1101417,47144,75813,4976,,,6.8,2.8,134640,34.2,,
18-01-2021,104484,43728,42.2,396,"33,901.53","2,556.04",84.67,41.49,,0.3,32.2,17.4,1111786,46151,76535,5122,,,6.9,3,148212,36,,
19-01-2021,107646,44368,46.9,399,"34,978.39","2,842.99",87.23,41.98,,0.3,33.1,19.3,1121807,46116,77030,5362,,,7.1,3,152014,37.3,,
20-01-2021,108847,44466,36.1,388,"34,797.20","2,481.95",88.21,42.07,,0.3,32.9,16.9,1131834,47032,75930,5269,,,7.2,3.1,153313,36.8,,
21-01-2021,109613,44413,31.8,395,"34,191.74","2,576.76",88.83,42.02,,0.3,32.3,17.5,1141683,45986,76267,5064,,,7.5,3,154026,36.3,,
22-01-2021,108763,44187,42.7,397,"33,992.93","2,847.20",88.14,41.8,,0.3,32.2,19.4,1150723,46901,76400,5243,,,7.5,3.2,152950,36.4,,
23-01-2021,102625,41428,42.6,388,"34,926.31","2,477.15",83.16,39.19,,0.3,33,16.9,1161412,46455,76523,5189,,,6.4,2.8,144053,36.9,,
24-01-2021,102882,40154,51,397,"34,348.68","2,907.71",83.37,37.99,,0.3,32.5,19.8,1168987,47345,75484,5150,,,6.5,3,143036,36.8,,
25-01-2021,103103,38499,46.1,400,"34,088.38","2,852.99",83.55,36.42,,0.3,32.3,19.4,1176945,46917,77514,5338,,,7.2,2.8,141602,36.5,,
26-01-2021,102672,38700,43.4,441,"36,537.99","2,947.40",83.34,36.61,,0.4,34.6,20.1,1186370,47622,75466,5313,,,7.4,2.9,141372,39,,
27-01-2021,108947,44870,31.4,374,"34,762.15","2,368.29",88.43,42.45,,0.3,32.9,16.1,1193758,46488,76588,5254,,,7.2,3.2,153817,36.6,,
28-01-2021,108125,45160,31.9,397,"35,496.84","2,562.81",87.76,42.72,,0.3,33.6,17.4,1201760,45935,77944,5137,,,7.6,3.2,153285,37.6,,
29-01-2021,107817,44336,11.7,421,"36,368.49","2,273.26",87.51,41.95,,0.3,34.4,15.5,1209866,47122,77129,4070,,,7.5,3.3,152153,38.1,,
30-01-2021,104864,42676,62.1,348,"32,239.26","2,237.75",85.12,40.37,,0.3,30.5,15.2,1218130,45979,78703,5133,,,7.4,3.2,147540,34,,
31-01-2021,102300,41330,55,356,"34,486.12","2,418.83",83.04,39.1,,0.3,32.6,16.5,1226959,45259,76467,4952,,,7.6,3.3,143630,36.4,,
01-02-2021,109574,45538,49.2,365,"34,757.09","2,553.55",88.94,43.08,,0.3,32.9,17.4,842139,44517,77909,5101,,,7.7,3.3,155112,36.8,,
02-02-2021,109162,45920,37.3,373,"34,467.52","2,606.67",88.61,43.32,,0.3,32.5,17.7,879658,45127,77528,4985,,,7.9,3.7,155082,36.6,voice ,
03-02-2021,109260,45455,33.7,369,"33,392.86","2,663.28",88.69,42.88,,0.3,31.5,18.1,903682,46268,77438,5424,,,8,3.6,154715,35.6,data,
04-02-2021,110276,46238,35.9,341,"32,258.54","2,552.64",89.51,43.62,,0.3,30.4,17.4,922793,45754,78821,5353,,,7.9,3.4,156514,34.3,,
05-02-2021,111980,45678,33.2,367,"36,254.46","2,736.99",90.89,43.09,,0.3,34.2,18.6,940187,45267,78445,5361,,,8.1,3.6,157658,38.4,,
06-02-2021,110936,42328,28.9,378,"35,494.24","2,653.92",90.05,39.93,,0.3,33.5,18.1,956786,45563,77289,5136,,,8,3.5,153264,37.6,,
07-02-2021,108308,41573,28.8,390,"35,459.85","2,637.66",87.91,39.22,,0.3,33.5,17.9,970735,44244,76128,5216,,,8,3.4,149881,37.6,,
08-02-2021,112472,46223,30,376,"35,112.06","2,638.76",91.29,43.61,,0.3,33.1,18,981839,44493,77865,5139,,,7.8,3.6,158695,37.2,,
09-02-2021,113851,47129,30.3,393,"35,732.35","2,596.25",92.41,44.46,,0.3,33.7,17.7,995643,44727,78374,5127,,,8.1,3.7,160980,37.8,,
10-02-2021,115092,47082,50.6,387,"35,862.22","2,911.04",93.42,44.21,,0.3,33.7,19.8,1008492,45050,77970,5547,,,8.5,3.6,162174,38.2,,
11-02-2021,116245,47062,45.7,385,"35,863.27","2,924.52",94.35,44.19,,0.3,33.7,19.9,1020795,44650,79018,5592,,,8.2,3.6,163307,38.3,,
12-02-2021,112015,43553,44,406,"35,568.90","2,881.36",90.92,40.89,,0.3,33.4,19.6,1032621,46461,77875,5378,,,7.8,3.5,155568,37.9,,
13-02-2021,109593,42955,33,395,"35,849.40","2,957.77",88.96,40.33,,0.3,33.7,20.1,1046065,45076,77091,5348,,,7.6,3.3,152548,38.3,,
14-02-2021,104444,41222,30,366,"34,490.75","2,906.53",84.78,38.71,,0.3,32.4,19.8,1055897,43685,77197,5320,,,7.5,3.3,145666,36.9,,
15-02-2021,113474,45925,26,360,"34,338.27","2,586.19",92.11,43.12,,0.3,32.2,17.6,1065524,46337,76967,5388,,,7.8,3.5,159399,36.4,,
16-02-2021,103935,42226,26.4,375,"34,163.69","2,576.74",84.36,39.65,,0.3,32.1,17.5,1076974,46601,76234,5260,,,7.3,3.3,146161,36.2,,
17-02-2021,106947,44313,42,378,"34,342.80","2,523.90",86.81,41.61,,0.3,32.2,17.2,1088828,45581,78073,5329,,,7.3,3.3,151260,36.4,,
18-02-2021,111954,46189,53.7,388,"35,206.90","2,737.00",90.87,43.37,,0.3,33.1,18.6,1099430,46442,77066,5534,,,7.9,3.5,158143,37.4,,
19-02-2021,110291,45052,43,394,"35,053.49","2,734.60",89.52,42.3,,0.3,32.9,18.6,1109500,47295,76432,5433,,,7.8,3.4,155343,37.3,,
20-02-2021,107428,43450,39.4,416,"35,827.89","2,968.69",87.2,40.8,,0.3,33.6,20.2,1121074,46706,76914,5475,,,7.7,3.3,150878,38.3,voice ,
21-02-2021,106345,41346,34.8,397,"35,209.74","2,708.46",86.32,38.82,,0.3,33.1,18.4,1132072,46491,76959,5152,,,7.8,3.3,147691,37.4,data,
22-02-2021,113218,45941,40.7,375,"34,571.07","2,678.45",91.9,43.14,,0.3,32.5,18.2,1137593,45818,76359,5279,,,7.9,3.5,159159,36.7,,
23-02-2021,113904,45627,50.9,388,"34,487.19","2,687.87",92.45,42.6,,0.3,32.2,18.3,1148453,47193,76295,5362,,,8.1,3.5,159531,36.7,,
24-02-2021,114163,46289,40.7,381,"34,502.84","2,416.23",92.66,43.22,,0.3,32.2,16.4,1157492,47142,77014,5328,,,8,3.6,160452,36.4,,
25-02-2021,108491,44867,33.4,360,"33,582.08","2,726.11",88.06,41.89,,0.3,31.4,18.5,1169491,47000,77885,5330,,,7.8,3.6,153358,35.8,,
26-02-2021,112132,45077,42.2,384,"33,990.22","2,877.79",91.02,42.09,,0.3,31.7,19.6,1178225,47258,76940,5437,,,8,3.5,157209,36.4,,
27-02-2021,111163,43453,54.3,383,"34,045.15","2,740.81",90.23,40.57,,0.3,31.8,18.6,1188124,47898,77100,5267,,,7.9,3.5,154616,36.3,,
28-02-2021,108297,41292,50.9,374,"34,200.72","2,848.04",87.9,38.55,,0.3,31.9,19.4,1198689,45753,75645,5379,,,7.9,3.5,149589,36.5,,
01-03-2021,105969,44924,29.3,320,"27,818.56","2,159.12",86.01,41.95,,0.3,26,14.7,831011,46622,75749,5199,,,7.8,3.6,150893,29.6,,
02-03-2021,107989,46943,25.8,294,"31,341.61","2,132.28",87.65,43.63,,0.2,29.1,14.5,875701,45500,79963,5660,,,8.1,3.6,154932,33,,
03-03-2021,109112,48088,37.1,342,"26,259.53","1,870.88",88.56,44.69,,0.3,24.4,12.7,902561,45111,80756,5368,,,7.1,3.6,157200,27.8,,
04-03-2021,114675,47410,118.3,372,"34,080.87","2,715.47",93.08,44.06,,0.3,31.7,18.5,923596,45837,79206,5544,,,7.8,3.6,162085,36.3,,
05-03-2021,99522,42126,76,354,"31,094.16","2,396.35",80.78,39.15,,0.3,28.9,16.3,943421,43614,78338,5263,,,7,3.2,141648,33.1,,
06-03-2021,102142,41398,66.8,336,"31,243.95","2,357.11",82.91,38.47,,0.3,29,16,960740,43047,77856,5225,,,6.9,3,143540,33.1,,
07-03-2021,103560,41507,109.5,350,"33,560.83","2,537.64",84.06,38.58,,0.3,31.2,17.3,977698,44990,75389,5444,,,7.1,3.2,145067,35.6,,
08-03-2021,115203,46960,89.4,347,"32,300.50","2,504.38",93.51,43.64,,0.3,30,17,994785,44346,79194,5598,,,8.2,3.6,162163,34.3,,
09-03-2021,115817,47481,69.6,393,"34,681.51","2,699.17",94.01,44.13,,0.3,32.2,18.4,1010888,47115,78687,5450,,,8,3.6,163298,36.9,,
10-03-2021,110988,45301,57.5,381,"33,790.94","2,752.81",90.09,42.1,,0.3,31.4,18.7,1024405,46149,76782,5791,,,7.7,3.4,156289,36.1,,
11-03-2021,102528,41117,35.1,385,"33,283.79","2,398.70",83.22,38.21,,0.3,30.9,16.3,1039435,46149,76782,5791,,,7.3,3,143645,35.2,,
12-03-2021,102487,41192,125.8,380,"31,429.73","2,355.21",83.19,38.28,,0.3,29.2,16,1052443,47197,77490,5587,,,7.1,2.9,143679,33.4,,
13-03-2021,102608,41098,98.6,407,"32,258.85","2,491.74",83.29,38.2,,0.3,30,17,1064357,47990,74286,5394,,,4.8,3,143706,34.3,,
14-03-2021,104480,40314,99.6,393,"34,472.27","2,975.83",84.81,37.47,,0.3,32,20.2,1077161,46303,75257,5510,,,7.3,3.2,144794,37,,
15-03-2021,110903,44666,80.3,384,"32,937.56","2,632.07",90.02,41.51,,0.3,30.6,17.9,1090579,46467,78662,5479,,,7.1,3.5,155569,35.1,,
16-03-2021,110143,44103,38.7,366,"31,392.12","2,316.53",89.4,40.99,,0.3,29.2,15.8,1102173,46354,78038,4755,,,7.3,3.1,154246,33.3,,
17-03-2021,115746,46053,85.9,389,"34,149.03","2,656.93",93.95,42.8,,0.3,31.7,18.1,1112700,47715,77637,5417,,,7.9,3.5,161799,36.3,,
18-03-2021,116783,45949,78.3,387,"34,650.04","2,921.65",94.79,42.7,,0.3,32.2,19.9,1122169,46636,77640,5753,,,8.3,3.5,162732,37.1,,
19-03-2021,116272,46102,71.1,380,"34,300.18","2,898.43",94.38,42.85,,0.3,31.9,19.7,1132205,45222,77523,5741,,,8.4,3.6,162374,36.7,,
20-03-2021,111515,44186,53.6,392,"35,314.44","2,828.18",90.52,41.07,,0.3,32.8,19.2,1142249,46072,77145,5500,,,8,3.4,155701,37.6,,
21-03-2021,110411,41375,72.4,365,"35,949.21","3,218.89",89.62,38.45,,0.3,33.4,21.9,1153348,45473,76443,5755,,,7.8,3.3,151786,38.6,,
22-03-2021,116362,45829,55.3,336,"35,523.67","2,960.65",94.45,42.59,,0.3,33,20.1,1162981,46604,76669,5779,,,8.3,3.5,162191,37.9,,
23-03-2021,115552,45315,58.2,371,"33,844.46","3,138.03",93.79,41.92,,0.3,31.3,21.3,1172581,47899,76904,5688,,,8,3.4,160867,36.5,,
24-03-2021,116953,45458,71.6,380,"36,204.64","3,176.18",94.93,42.05,,0.3,33.5,21.6,1186555,44566,78046,5716,,,7.7,3.4,162411,38.8,,
25-03-2021,115678,45270,63.5,394,"36,131.52","3,419.29",93.89,41.88,,0.3,33.4,23.3,1197596,47206,77164,5882,,,7.7,3.3,160948,39,,
26-03-2021,110339,43915,55.1,406,"36,819.88","3,547.34",89.56,40.62,,0.3,34.1,24.1,1208648,46592,76758,5931,,,7.5,3.3,154254,39.8,,
27-03-2021,102469,41326,57.4,393,"36,837.73","3,441.45",83.17,38.23,,0.3,34.1,23.4,1220968,46432,77089,5922,,,7.1,3.1,143795,39.7,,
28-03-2021,103001,38965,57.1,375,"36,339.86","3,435.95",83.6,36.05,,0.3,33.6,23.4,1230647,45562,75236,5738,,,6.9,2.9,141966,39.2,,
29-03-2021,100220,37958,50.2,389,"36,594.06","3,186.87",81.35,35.11,,0.3,33.9,21.7,1240380,44440,74211,5197,,,6.6,2.8,138178,39.2,,
30-03-2021,96262,37877,60.6,379,"35,136.56","2,845.20",78.13,35.04,,0.3,32.5,19.4,1246001,47841,73975,5164,,,6.6,3,134139,37.5,,
31-03-2021,100781,41074,42.4,312,"35,699.33","2,556.31",81.8,38,,0.3,33,17.4,1254544,44991,76131,5402,,,6.9,3.2,141855,37.7,,
01-04-2021,97646,41740,55.2,344,"36,906.00","3,398.55",79.26,38.61,,0.3,34.1,23.1,846171,43288,76307,5634,,,6.7,2.9,139386,39.7,,
02-04-2021,97846,41215,67.5,373,"37,340.03","3,336.88",79.42,38.13,,0.3,34.5,22.7,866687,44776,76358,5609,,,6.7,3,139061,40.1,,
03-04-2021,101117,38020,88.6,368,"37,012.53","3,412.94",82.08,35.17,,0.3,34.2,23.2,890012,44983,77402,5554,,,6.9,3,139137,39.8,,
04-04-2021,104357,40759,65.3,375,"36,713.46","3,381.25",84.71,37.7,,0.3,34,23,915961,45461,76368,5785,,,7.2,3.2,145116,39.5,,
05-04-2021,111211,44995,62.4,375,"36,382.12","3,529.55",90.27,41.62,,0.3,33.7,24,937400,45548,77625,5917,,,7.5,3.4,156206,39.3,,
06-04-2021,111377,45390,76.2,383,"37,252.47","3,640.60",90.62,41.99,,0.3,34.5,24.8,959403,46424,78476,5950,,,7.4,3.5,156767,40.3,,
07-04-2021,105976,44357,74.7,378,"37,155.18","3,522.36",86.23,41.03,,0.3,34.4,24,977282,47028,77331,5838,,,7.3,3.4,150333,40.1,,
08-04-2021,102926,43201,83.2,334,"37,587.34","2,693.72",83.75,39.96,,0.3,34.8,18.3,992362,46032,76896,5735,,,6.6,3.1,146127,39.7,,
09-04-2021,104669,42190,67.2,362,"37,313.96","3,146.38",85.17,39.03,,0.3,34.5,21.4,1010514,44852,76753,5590,,,7,3.1,146859,39.9,,
10-04-2021,105839,41406,72.3,383,"37,630.88","3,320.17",86.12,38.3,,0.3,34.8,22.6,1021730,45181,76858,5704,,,7.6,3,147245,40.4,,
11-04-2021,108531,42506,59.1,376,"37,929.85","3,506.47",88.31,39.32,,0.3,35.1,23.9,1038318,45793,76393,5835,,,7.6,3.4,151037,40.8,,
12-04-2021,112481,46477,108.5,380,"38,584.36","3,754.57",91.52,42.99,,0.3,35.7,25.5,1050120,45678,77454,5802,,,7.5,3.5,158958,41.7,,
13-04-2021,104262,42195,60.2,395,"38,690.08","3,871.39",84.83,39.03,,0.3,35.8,26.3,1062463,45256,78105,5868,,,7.4,3.4,146457,41.9,,
14-04-2021,105699,43500,75.1,395,"40,591.26","3,828.29",86,40.24,,0.3,37.5,26,1073565,45906,77109,5813,,,7.5,3.5,149199,43.8,,
15-04-2021,110122,46727,80.7,389,"39,557.49","3,751.01",89.6,43.23,,0.3,36.6,25.5,1083277,45553,77115,5909,,,7.5,3.6,156849,42.7,,
16-04-2021,110296,46980,79.1,382,"39,048.24","3,651.16",89.74,43.46,,0.3,36.1,24.8,1093405,44757,77649,5905,,,7.6,3.7,157276,42.1,,
17-04-2021,103478,42997,68.8,376,"35,286.77","3,522.12",84.2,39.78,,0.3,32.6,24,1103903,45051,75927,5765,,,7.2,3.5,146475,38.3,,
18-04-2021,107420,45197,52.3,312,"36,011.31","3,094.89",87.4,41.81,,0.3,33.3,21.1,1114162,44629,76825,5594,,,7.7,3.8,152617,38.5,,
19-04-2021,111344,48177,138.3,351,"38,113.75","3,648.39",90.6,44.57,,0.3,35.3,24.8,1125284,44060,76498,5635,,,7.6,3.8,159521,41.1,,
20-04-2021,115299,48816,68,357,"39,018.90","3,636.65",93.82,45.16,,0.3,36.1,24.7,1135628,43808,76900,5895,,,7.5,3.6,164115,42,,
21-04-2021,100953,43935,170.1,361,"39,091.60","3,170.80",82.14,40.64,,0.3,36.2,21.6,1144567,43010,74431,5488,,,6.9,3.4,144888,41.6,,
22-04-2021,106540,45916,71.7,398,"40,591.08","3,392.33",86.69,42.48,,0.3,37.5,23.1,1152398,44868,75496,4890,,,7.4,3.8,152456,43.3,,
23-04-2021,108683,45893,76,414,"40,680.58","3,738.68",88.43,42.45,,0.3,37.6,25.4,1159529,45665,75019,5931,,,7.6,3.9,154576,43.8,,
24-04-2021,99935,42385,63.8,388,"38,785.68","3,778.91",81.31,39.21,,0.3,35.9,25.7,1166218,44848,74672,5836,,,7.4,3.7,142320,41.9,,
25-04-2021,104549,43632,58.8,394,"40,211.18","3,705.58",85.07,40.36,,0.3,37.2,25.2,1172991,45349,73521,5687,,,7.7,3.8,148181,43.3,,
26-04-2021,107162,46608,67.9,400,"39,919.90","3,808.38",87.19,43.12,,0.3,36.9,25.9,1179614,45257,74998,5878,,,7.5,3.7,153770,43.1,,
27-04-2021,106892,45864,89.1,402,"39,116.12","3,943.61",86.97,42.43,,0.3,36.2,26.8,1185428,45509,74045,5942,,,7.6,3.8,152756,42.4,,
28-04-2021,107230,45797,101.6,402,"40,874.65","4,025.18",87.25,42.37,,0.3,37.8,27.4,1193006,45595,74650,5980,,,7.5,3.9,153027,44.2,,
29-04-2021,104090,44719,75.9,409,"41,338.82","3,995.72",84.69,41.37,,0.3,38.2,27.2,1198440,45861,74336,5834,,,7.5,3.8,148809,44.7,,
30-04-2021,97593,41991,59.4,418,"38,332.90","3,183.19",79.41,38.84,,0.3,35.5,21.7,1203298,45861,74336,5834,,,6.4,3.1,139584,41,,
01-05-2021,105326,44912,111.1,409,"39,402.98","3,613.96",85.7,41.55,,0.3,36.5,24.6,800516,44805,72540,5686,,,7.7,3.9,150238,42.4,,
02-05-2021,98476,40761,141.4,407,"40,033.38","3,862.62",80.13,37.71,,0.3,37,26.3,834644,44294,73035,5566,,,7.8,3.6,139237,43.3,,
03-05-2021,99745,42246,129.3,400,"37,635.34","3,431.93",81.16,39.08,,0.3,34.8,23.3,854441,45932,71786,5683,,,7.1,3.6,141991,40.5,,
04-05-2021,101348,43780,134.4,412,"38,786.07","3,504.85",82.46,40.5,,0.3,35.9,23.8,882174,44982,71542,5510,,,7.3,3.8,145128,41.7,,
05-05-2021,99019,42259,135.7,414,"39,002.21","3,877.52",80.57,39.09,,0.3,36.1,26.4,898272,46772,72584,5680,,,7,3.5,141278,42.3,,
06-05-2021,95378,41564,169.1,406,"38,622.85","3,763.25",77.61,38.45,,0.3,35.7,25.6,911566,47104,70713,5627,,,6.5,3.4,136942,41.8,,
07-05-2021,90401,40297,204.6,403,"39,304.03","3,798.07",73.56,37.28,,0.3,36.4,25.8,924404,45309,71865,5667,,,6.7,3.6,130698,42.5,0.04,
08-05-2021,87456,37432,197,388,"38,742.73","3,807.87",71.16,34.63,,0.3,35.8,25.9,,46343,71294,5716,,,6.4,3.2,124888,41.9,,
09-05-2021,88984,37369,181.3,383,"37,290.66","3,583.24",72.4,34.57,,0.3,34.5,24.4,946422,49001,70408,5497,,,6.7,3.4,126353,40.3,,
10-05-2021,94323,40790,205.8,383,"38,307.55","3,888.83",76.75,37.73,,0.3,35.4,26.5,955152,45245,70286,5709,,,7.1,3.6,135113,41.6,,
11-05-2021,94911,41288,181.3,394,"39,832.57","4,001.73",77.23,38.19,,0.3,36.8,27.2,964207,45025,71133,5708,,,6.8,3.5,136199,43.2,,
12-05-2021,82968,35756,117.4,370,"40,453.57","3,604.89",67.51,33.08,,0.3,37.4,24.5,972888,48257,71791,5602,,,5.5,2.8,118724,43.4,,
13-05-2021,86741,36112,134.3,383,"40,228.82","3,299.63",70.58,33.41,,0.3,37.2,22.4,982816,45934,70634,5459,,,6.1,3.1,122853,42.9,,
14-05-2021,87385,37707,191.9,398,"40,016.74","3,584.84",71.1,34.88,,0.3,37,24.4,990152,45377,71093,5123,,,4.4,2.5,125092,43,,
15-05-2021,77213,38366,156.4,380,"39,690.52","3,325.59",62.83,35.49,,0.3,36.7,22.6,,45621,71111,5165,,,5.5,3.3,115579,42.4,,
16-05-2021,88261,36754,133.3,360,"38,802.42","3,501.47",71.82,34,,0.3,35.9,23.8,1005585,45587,69834,5376,,,6.9,3.5,125015,41.7,,
17-05-2021,91968,38700,140.3,375,"39,160.28","3,768.85",74.83,35.8,,0.3,36.2,25.6,1012116,45618,70041,5441,,,6.7,3.4,130668,42.3,,
18-05-2021,86944,37086,113,370,"37,878.20","3,279.81",70.74,34.31,,0.3,35,22.3,1018057,46122,68559,5382,,,6.3,3.1,124030,40.6,,
19-05-2021,89767,38760,145.5,373,"38,044.48","2,997.07",73.04,35.86,,0.3,35.2,20.4,1023667,45850,69236,5301,,,6.6,3.4,128527,40.4,,
20-05-2021,88800,38066,104.7,368,"38,425.25","2,816.14",72.25,35.21,,0.3,35.5,19.2,1030073,47804,69564,5042,,,6.4,3.1,126866,40.6,,
21-05-2021,86950,35946,154.5,366,"37,066.98","2,810.54",70.75,33.25,,0.3,34.3,19.1,1036062,48610,69524,5199,,,6.1,2.8,122896,39.3,,
22-05-2021,88530,36497,144,367,"38,192.95","3,399.00",72.03,33.76,,0.3,35.3,23.1,1041620,46358,70083,5471,,,6.3,3.1,125027,41,,
23-05-2021,89797,35969,116.7,358,"38,644.32","3,626.71",73.07,33.27,,0.3,35.7,24.7,1046864,46554,71386,5441,,,6.7,3.4,125766,41.6,,
24-05-2021,92450,38579,149,348,"37,897.39","3,408.29",75.22,35.69,,0.3,35.1,23.2,1052014,47944,72087,5438,,,6.6,3.3,131029,40.7,,
25-05-2021,88966,34174,125.1,393,"38,563.86","3,521.07",72.39,31.61,,0.3,35.7,24,1057377,49095,70844,5441,,,6.2,3,123140,41.5,,
26-05-2021,89250,33416,94.3,440,"35,606.56","2,966.17",72.62,30.91,,0.4,32.9,20.2,1062721,51272,69105,4669,,,5.8,2.5,122666,38.1,,
27-05-2021,83093,31563,93.3,423,"31,851.77","2,294.76",67.61,29.2,,0.3,29.5,15.6,1067128,48660,62600,3934,,,5.8,2.6,114656,33.8,,
28-05-2021,86946,34691,95.5,409,"35,694.31","2,712.15",70.75,32.09,,0.3,33,18.5,1071766,48660,67486,4670,,,6.4,3,121637,37.9,,
29-05-2021,88231,35135,154.8,407,"36,882.85","3,124.47",71.79,32.5,,0.3,34.1,21.3,1077841,50348,68349,5320,,,6.4,3,123366,39.5,,
30-05-2021,88182,34480,140.6,383,"37,022.48","3,079.13",71.75,31.9,,0.3,34.2,20.9,1081958,49271,69442,5049,,,6.5,3.2,122662,39.5,,
31-05-2021,89001,36710,133.7,387,"35,972.11","3,291.39",72.42,33.96,,0.3,33.3,22.4,1086692,49896,69754,5132,,,6.2,3.1,125711,38.7,,
01-06-2021,84967,35221,117,375,"34,506.57","3,157.58",69.14,32.58,,0.3,31.9,21.5,782444,53361,69670,5047,,,5.8,2.6,120188,37.1,,
02-06-2021,87007,36995,112.6,367,"34,822.85","3,064.82",70.79,34.22,,0.3,32.2,20.8,815190,49285,68534,4987,,,6.3,3.1,124002,37.4,,
03-06-2021,88678,37896,125.2,368,"34,019.70","2,980.87",72.15,35.06,,0.3,31.5,20.3,835508,48858,70623,5128,,,6.2,3.1,126574,36.5,,
04-06-2021,86013,36919,203.7,363,"33,697.60","2,829.66",69.99,34.15,,0.3,31.2,19.2,853020,51843,69752,5064,,,6,3.1,122932,36,,
05-06-2021,82592,35387,173,366,"33,809.11","2,935.69",67.2,32.74,,0.3,31.3,20,868541,49482,70059,5072,,,5.6,2.9,117979,36.2,,
06-06-2021,85492,33871,155.5,339,"32,613.69","2,751.28",69.56,31.33,,0.3,30.2,18.7,878896,48411,70457,4900,,,5.7,3.1,119363,34.9,,
07-06-2021,74469,32524,127.4,332,"32,702.85","2,659.14",60.59,30.09,,0.3,30.3,18.1,887982,46320,70384,5145,,,5.8,3,106993,34.9,,
08-06-2021,81044,35221,129.7,348,"33,297.35","2,680.74",65.94,32.58,,0.3,30.8,18.2,905434,45945,68769,5114,,,5.6,2.8,116265,35.5,,
09-06-2021,83668,35898,118.6,334,"31,391.87","2,508.04",68.08,33.21,,0.3,29,17.1,914564,44050,69862,4999,,,6.1,3.2,119566,33.4,,
10-06-2021,85716,36347,148.9,353,"32,438.25","2,493.37",69.74,33.62,,0.3,30,17,924725,45292,66240,5176,,,6.1,3.3,122063,34.5,,
11-06-2021,82978,35805,113.1,352,"31,464.99","2,747.22",67.52,33.12,,0.3,29.1,18.7,936358,44599,66106,4977,,,5.9,3,118783,33.8,,
